,Date,Position,Track Name,Artist,Featured Artists
5849,2020-05-25,29,Chicago Freestyle (feat. Giveon),Drake,Giveon
5850,2020-05-25,30,Be Kind (with Halsey),Marshmello,
5851,2020-05-25,32,Lady,Brett Young,
5852,2020-05-25,34,Say So (feat. Nicki Minaj),Doja Cat,Nicki Minaj
5853,2020-05-25,42,HEART ATTACK (feat. lau.ra),"BRONSON, ODESZA, Golden Features",lau.ra
5854,2020-05-25,49,Coffee,"Quinn XCII, Marc E. Bassy",
5855,2020-05-28,6,#WIPEITDOWN,BMW KENNY,
5856,2020-05-28,48,Disingenuous,Flight,
5857,2020-05-30,30,In Luv with U,Finn,
5858,2020-05-30,38,RNB (feat. Megan Thee Stallion),Young Dolph,Megan Thee Stallion
5859,2020-05-31,41,Fuck Tha Police,N.W.A.,
5860,2020-06-01,12,Cars That Go Boom,L'Trimm,
5861,2020-06-01,13,GOOBA,6ix9ine,
5862,2020-06-01,29,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Lennon Stella,Charlie Puth
5863,2020-06-01,32,Go Crazy,"Chris Brown, Young Thug",
5864,2020-06-01,37,Rich Bitch,Bankrol Hayden,
5865,2020-06-01,38,Stuck with U (with Justin Bieber),Ariana Grande,
5866,2020-06-01,44,"April 29, 1992 (Miami)",Sublime,
5867,2020-06-01,49,Almost Maybes,Jordan Davis,
5868,2020-06-01,50,Butterflies,Fiji Blue,
5869,2020-06-02,4,Kings,"Kosine, Idris Elba",
5870,2020-06-02,7,Might Not Be OK (feat. Big K.R.I.T.),Kenneth Whalum,Big K.R.I.T.
5871,2020-06-02,12,Niggers vs. The Police - Remastered Version,Richard Pryor,
5872,2020-06-02,17,The Revolution Will Not Be Televised,Gil Scott-Heron,
5873,2020-06-02,18,U Will Know - Extended Version,B.M.U. (Black Men United),
5874,2020-06-02,22,"Don't Shoot (feat. Rick Ross, 2 Chainz, Diddy, Fabolous, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh & TGT)","The Game, Curren$y","Rick Ross, 2 Chainz, Diddy, Fabolous, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh & TGT"
5875,2020-06-02,26,Let Love Lead,Terrian,
5876,2020-06-02,29,Don't Die,Killer Mike,
5877,2020-06-02,33,16 Shots,VIC MENSA,
5878,2020-06-02,37,Wake Up Everybody (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,Teddy Pendergrass
5879,2020-06-02,50,Say It Loud - I'm Black And I'm Proud,James Brown,
5880,2020-06-03,7,Kapernick Effect,JAG,
5881,2020-06-03,12,Stereotypes,Black Violin,
5882,2020-06-03,35,Say It Loud - I'm Black And I'm Proud - Pt. 1,James Brown,
5883,2020-06-03,36,Fight The Power,Public Enemy,
5884,2020-06-03,39,Optimistic,Sounds Of Blackness,
5885,2020-06-03,48,Revolution,"Kirk Franklin, The Family",
5886,2020-06-03,49,Black Is Beautiful,Chronixx,
5887,2020-06-04,26,ooh la la (feat. Greg Nice & DJ Premier),Run The Jewels,Greg Nice & DJ Premier
5888,2020-06-04,29,Mood Ring,Britney Spears,
5889,2020-06-04,32,Control,Zoe Wees,
5890,2020-06-04,33,yankee and the brave (ep. 4),Run The Jewels,
5891,2020-06-04,47,FDT,"YG, Nipsey Hussle",
5892,2020-06-05,29,Riot,XXXTENTACION,
5893,2020-06-05,45,Black Gold,"Esperanza Spalding, Algebra Blessett, Lionel Loueke",
5894,2020-06-07,49,High Power,KINGMOSTWANTED,
5895,2020-06-08,3,Stunnin',"Curtis Waters, Harm Franklin",
5896,2020-06-08,12,Body,Jordan Suaste,
5897,2020-06-08,26,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,Conkarah,Shaggy
5898,2020-06-08,28,Como Llora,Juanfran,
5899,2020-06-08,32,Do It,Chloe x Halle,
5900,2020-06-08,48,Lose Somebody,"Kygo, OneRepublic",
5901,2020-06-08,49,Bitter,"FLETCHER, Kito",
5902,2020-06-09,50,Flex (feat. Juice WRLD),Polo G,Juice WRLD
5903,2020-06-10,50,Will - Remix,"Joyner Lucas, Will Smith",
5904,2020-06-11,47,So We Won't Forget,Khruangbin,
5905,2020-06-12,21,HAHA,Lil Darkie,
5906,2020-06-12,39,Kolors,"Monte Booker, Smino",
5907,2020-06-12,46,Secrets,"Regard, RAYE",
5908,2020-06-12,50,"No Suburban, Pt. 2",Sheff G,
5909,2020-06-13,49,Wet (She Got That…),YFN Lucci,
5910,2020-06-13,50,On Me (feat. Ava Max) - From 'SCOOB!' The Album,"Thomas Rhett, Kane Brown",Ava Max
5911,2020-06-15,4,SAD - Imanbek xxx Remix,"Rasster, Erin Bloomer",
5912,2020-06-15,10,ANGELS & DEMONS,jxdn,
5913,2020-06-15,12,Prospect (ft. Lil Baby),iann dior,
5914,2020-06-15,17,Rain On Me (with Ariana Grande),Lady Gaga,
5915,2020-06-15,25,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,Young Thug
5916,2020-06-15,30,Candy,BAEKHYUN,
5917,2020-06-15,31,S.O.T.L. (Silence of the Lambs) [feat. Lil Wayne],Ludacris,
5918,2020-06-15,42,Daechwita,Agust D,
5919,2020-06-15,49,SUPERBLOOM,MisterWives,
5920,2020-06-15,50,Tú,Carin Leon,
5921,2020-06-17,11,Hatchback,Cochise,
5922,2020-06-17,41,Some Say - Felix Jaehn Remix,Nea,
5923,2020-06-17,47,Replay,Iyaz,
5924,2020-06-18,1,I See Red,Everybody Loves an Outlaw,
5925,2020-06-18,5,Then Leave,"BeatKing, Queendome Come",
5926,2020-06-19,42,Second Guessing - From Songland,Florida Georgia Line,
5927,2020-06-19,45,Song About You,Sam Grow,
5928,2020-06-20,3,Then Leave (feat. Queendom Come),BeatKing,Queendom Come
5929,2020-06-21,3,Hard For Me,Michele Morrone,
5930,2020-06-21,49,21,Polo G,
5931,2020-06-22,7,Hood Baby,KBFR,
5932,2020-06-22,12,Both Of Us - Edit,Jayda G,
5933,2020-06-22,24,Roses Remix (feat. Future),SAINt JHN,Future
5934,2020-06-22,25,Fuego Del Calor (feat. Ozuna & Tyga),Scott Storch,Ozuna & Tyga
5935,2020-06-22,30,TKN (feat. Travis Scott),ROSALÍA,Travis Scott
5936,2020-06-22,39,Dance with Me (feat. Thomas Rhett & Young Thug),Diplo,Thomas Rhett & Young Thug
5937,2020-06-22,42,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,
5938,2020-06-22,45,We Paid (feat. 42 Dugg),Lil Baby,42 Dugg
5939,2020-06-22,47,hey girl,boy pablo,
5940,2020-06-22,48,MORE & MORE,TWICE,
5941,2020-06-23,2,Stunnin' (feat. Harm Franklin),Curtis Waters,Harm Franklin
5942,2020-06-23,44,Single Saturday Night,Cole Swindell,
5943,2020-06-23,47,ICU,Phoebe Bridgers,
5944,2020-06-24,49,Kyoto,Phoebe Bridgers,
5945,2020-06-26,42,Anime Thighs,"MC Virgins, wonder",
5946,2020-06-27,46,ATL Freestyle,6LACK,
5947,2020-06-27,49,Bartender,Cady Groves,
5948,2020-06-28,28,i don’t really like your boyfriend,Avenue Beat,
5949,2020-06-28,46,Shhh (Pew Pew),Young Fanatic,
5950,2020-06-28,50,Heather,Conan Gray,
5951,2020-06-29,26,Fishy on me,Kingmichaelbeats,
5952,2020-06-29,29,Tinted Eyes (feat. blackbear & 24kGoldn),DVBBS,blackbear & 24kGoldn
5953,2020-06-29,34,As the World Caves In,Matt Maltese,
5954,2020-06-30,34,Renee,SALES,
5955,2020-07-03,4,Volcano Man,"Will Ferrell, My Marianne",
5956,2020-07-03,42,Rags2Riches (feat. ATR Son Son),Rod Wave,ATR Son Son
5957,2020-07-03,46,Every Other Memory,Ryan Hurd,
5958,2020-07-04,1,Stuck in the Middle,Tai Verdes,
5959,2020-07-04,30,Eyes Blue Like The Atlantic,"Sista Prod, Subvrbs",
5960,2020-07-05,40,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,
5961,2020-07-05,50,Grew Apart,"Logan Mize, Donovan Woods",
5962,2020-07-06,1,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",
5963,2020-07-06,14,GO (feat. Juice WRLD),The Kid LAROI,Juice WRLD
5964,2020-07-06,15,The Bigger Picture,Lil Baby,
5965,2020-07-06,16,Make It Rain (feat. Rowdy Rebel),Pop Smoke,Rowdy Rebel
5966,2020-07-06,18,The Man Who Loves You The Most,Zac Brown Band,
5967,2020-07-06,20,Water,"DJ Drewski, DreamDoll, Molly Brazy, Rubi Rose",
5968,2020-07-06,21,Djadja (feat. Maluma) - Remix,Aya Nakamura,Maluma
5969,2020-07-06,24,Don't Rush (feat. DaBaby),Young T & Bugsey,DaBaby
5970,2020-07-06,28,Lil Scammer That Could (feat. Denzel Curry),Guapdad 4000,Denzel Curry
5971,2020-07-06,29,Tommy Lee (feat. Post Malone),Tyla Yaweh,Post Malone
5972,2020-07-06,32,no song without you,HONNE,
5973,2020-07-06,38,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",
5974,2020-07-06,44,You'll Be Back,"Jonathan Groff, Original Broadway Cast of Hamilton",
5975,2020-07-06,45,"End Of Daze (with EARTHGANG & JID feat. Jurdan Bryant, Mereba & Hollywood JB)",Spillage Village,
5976,2020-07-06,49,Ungodly Hour,Chloe x Halle,
5977,2020-07-07,5,In This Shirt,The Irrepressibles,
5978,2020-07-07,40,Satisfied,"Renée Elise Goldsberry, Original Broadway Cast of Hamilton",
5979,2020-07-07,43,Wait for It,"Leslie Odom Jr., Original Broadway Cast of Hamilton",
5980,2020-07-07,50,Helpless,"Phillipa Soo, Original Broadway Cast of Hamilton",
5981,2020-07-08,48,Alexander Hamilton,"Leslie Odom Jr., Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Original Broadway Cast of Hamilton",
5982,2020-07-09,49,money machine,"100 gecs, Laura Les, Dylan Brady",
5983,2020-07-09,50,Are You Bored Yet? (feat. Clairo),Wallows,Clairo
5984,2020-07-10,48,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,
5985,2020-07-12,1,NEVER MET!,"CMTEN, Glitch Gum",
5986,2020-07-13,15,Tap In,Saweetie,
5987,2020-07-13,24,Experience,"Victoria Monét, Khalid, SG Lewis",
5988,2020-07-13,30,Pussy Talk,"City Girls, Doja Cat",
5989,2020-07-13,32,Lockdown,Anderson .Paak,
5990,2020-07-13,41,Moral of the Story (feat. Niall Horan),Ashe,Niall Horan
5991,2020-07-13,42,God’s Menu,Stray Kids,
5992,2020-07-14,48,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",100 gecs,
5993,2020-07-14,50,stupid horse,"100 gecs, Laura Les, Dylan Brady",
5994,2020-07-15,11,Party Girl (Remix),"StaySolidRocky, Lil Uzi Vert",
5995,2020-07-15,39,Magic Bullet,My Morning Jacket,
5996,2020-07-15,49,Labios Rojos,LDNE,
5997,2020-07-16,50,Stay Gold,BTS,
5998,2020-07-17,11,Hey Lover!,Wabie,
5999,2020-07-17,19,La Trokita,Eslabon Armado,
6000,2020-07-17,50,Baby,Eslabon Armado,
6001,2020-07-18,49,Tentacion,Eslabon Armado,
6002,2020-07-18,50,Tres de la Mañana,Eslabon Armado,
6003,2020-07-19,48,Con Tus Besos - En Vivo,"Eslabon Armado, T3R Elemento",
6004,2020-07-19,49,Me Prendes,Eslabon Armado,
6005,2020-07-20,2,DDLG,ppcocaine,
6006,2020-07-20,3,Be Happy,Dixie,
6007,2020-07-20,7,Husavik (My Hometown),"Will Ferrell, My Marianne",
6008,2020-07-20,9,overwhelmed,Royal & the Serpent,
6009,2020-07-20,12,Heat Waves,Glass Animals,
6010,2020-07-20,13,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Tory Lanez, Jack Harlow","DaBaby, Tory Lanez & Lil Wayne"
6011,2020-07-20,14,Phantom,"Allen Mock, Chow Chow",
6012,2020-07-20,17,How You Like That,BLACKPINK,
6013,2020-07-20,20,Girls in the Hood,Megan Thee Stallion,
6014,2020-07-20,22,VICES,Mothica,
6015,2020-07-20,26,Looking for Me,"Paul Woolford, Diplo, Kareen Lomax",
6016,2020-07-20,27,Save Me,Jelly Roll,
6017,2020-07-20,33,Thank You Lord (feat.Thomas Rhett & Florida Georgia Line),Chris Tomlin,
6018,2020-07-20,34,March March,The Chicks,
6019,2020-07-20,36,Past Life (with Selena Gomez),Trevor Daniel,
6020,2020-07-20,40,Chicken Tenders,Dominic Fike,
6021,2020-07-20,43,Home for the Summer,Sara Kays,
6022,2020-07-20,46,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Justin Quiles",
6023,2020-07-20,49,Who Am I,NEEDTOBREATHE,
6024,2020-07-21,16,Weird Fishes,Lianne La Havas,
6025,2020-07-21,33,Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,Subvrbs
6026,2020-07-22,15,Free Joe Exotic,"Bfb Da Packman, Sada Baby",
6027,2020-07-23,22,Truly Madly Deeply,One Direction,
6028,2020-07-23,31,Irresistible,One Direction,
6029,2020-07-23,36,Magic,One Direction,
6030,2020-07-23,38,Young,Vacations,
6031,2020-07-24,4,Backyard Boy,Claire Rosinkranz,
6032,2020-07-24,41,24,Money Man,
6033,2020-07-25,3,Such a Whore (Stellular Remix),JVLA,
6034,2020-07-25,44,Like That Bitch,Flo Milli,
6035,2020-07-27,2,F2020,Avenue Beat,
6036,2020-07-27,11,Head & Heart (feat. MNEK),Joel Corry,MNEK
6037,2020-07-27,15,Monster,Red Velvet - IRENE & SEULGI,
6038,2020-07-27,21,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,50 Cent & Roddy Ricch
6039,2020-07-27,22,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,Lil Baby & DaBaby
6040,2020-07-27,25,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,"Kanye West, FKA twigs & Skrillex"
6041,2020-07-27,26,Maria,Hwa Sa,
6042,2020-07-27,29,Got It On Me,Pop Smoke,
6043,2020-07-27,30,Mood Swings (feat. Lil Tjay),Pop Smoke,Lil Tjay
6044,2020-07-27,33,Something Special,Pop Smoke,
6045,2020-07-27,34,Life's A Mess (feat. Halsey),Juice WRLD,Halsey
6046,2020-07-27,50,Enjoy Yourself (feat. Karol G),Pop Smoke,Karol G
6047,2020-07-29,8,Ashes,Stellar,
6048,2020-07-30,41,Promises,"Maverick City Music, Joe L Barnes, Naomi Raine",
6049,2020-07-31,27,Lost In The Wild,WALK THE MOON,
6050,2020-07-31,46,Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin,Thomas Rhett & Florida Georgia Line
6051,2020-07-31,49,Who You Are To Me (feat. Lady A),Chris Tomlin,Lady A
6052,2020-08-01,42,WATER,"Salatiel, Pharrell Williams, Beyoncé",
6053,2020-08-03,2,3 Musketeers,"NextYoungin, ppcocaine",
6054,2020-08-03,8,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,
6055,2020-08-03,9,Long Run (feat. Nina Nesbitt),Deacon,Nina Nesbitt
6056,2020-08-03,15,Be Like That - feat. Swae Lee & Khalid,Kane Brown,
6057,2020-08-03,18,Come & Go (with Marshmello),Juice WRLD,
6058,2020-08-03,21,Wishing Well,Juice WRLD,
6059,2020-08-03,35,Cookie Chips,"Rejjie Snow, MF DOOM, Cam O'bi",
6060,2020-08-03,36,DON'T JEALOUS ME,"Tekno, Lord Afrixana, Mr Eazi, Yemi Alade",
6061,2020-08-03,40,Politics & Violence,Dominic Fike,
6062,2020-08-04,50,Mr Loverman,Ricky Montgomery,
6063,2020-08-05,49,KEYS TO THE KINGDOM,"Tiwa Savage, Mr Eazi",
6064,2020-08-06,31,Pass It (feat. G-Eazy),MK xyz,G-Eazy
6065,2020-08-07,33,Compensating (feat. Young Thug),Aminé,Young Thug
6066,2020-08-08,1,Brace Yourself,zenorachi,
6067,2020-08-08,16,Wildfire,Nate Smith,
6068,2020-08-10,4,Coochie,"YN Jay, Louie Ray",
6069,2020-08-10,19,GREECE (feat. Drake),DJ Khaled,Drake
6070,2020-08-10,25,SUNRISE,MICHELLE,
6071,2020-08-10,30,POPSTAR (feat. Drake),DJ Khaled,Drake
6072,2020-08-10,31,Anaranjado,"Jowell & Randy, J Balvin",
6073,2020-08-10,32,Good & Plenty,"Alex Isley, Masego, Jack Dine",
6074,2020-08-10,44,Don't Be Mad At Me - Remix,"Problem, Freddie Gibbs, Snoop Dogg",
6075,2020-08-10,47,Mulholland Drive (feat. Ebenezer),MORGAN,Ebenezer
6076,2020-08-10,48,Pac-Man (feat. ScHoolboy Q),Gorillaz,ScHoolboy Q
6077,2020-08-11,45,Tokyo Drifting,"Glass Animals, Denzel Curry",
6078,2020-08-12,10,NEVER MET! (feat. Glitch Gum),CMTEN,Glitch Gum
6079,2020-08-12,14,Obnimi (Callmearco Remix),Okean Elzi,
6080,2020-08-12,49,Daisy,Ashnikko,
6081,2020-08-14,15,Buss It,Erica Banks,
6082,2020-08-14,24,Kismet,WHOKILLEDXIX,
6083,2020-08-17,4,Mood (feat. iann dior),24kGoldn,iann dior
6084,2020-08-17,9,Heartbreak Hotel,Abigail Barlow,
6085,2020-08-17,17,Me and You,"Cold Hart, Lil Peep",
6086,2020-08-17,19,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",
6087,2020-08-17,24,Cafeteria (feat. Gunna),"CHASE B, Don Toliver",Gunna
6088,2020-08-17,32,Only You Freestyle,"Headie One, Drake",
6089,2020-08-17,35,exile (feat. Bon Iver),Taylor Swift,Bon Iver
6090,2020-08-17,40,GIVE HEAVEN SOME HELL,HARDY,
6091,2020-08-17,41,Fresh Outta London,Jake Paul,
6092,2020-08-17,43,Lighter (feat. KSI),Nathan Dawe,KSI
6093,2020-08-17,44,Happy Anywhere (feat. Gwen Stefani),Blake Shelton,Gwen Stefani
6094,2020-08-18,42,wAnt me back,Lindsay Ell,
6095,2020-08-19,48,You Get The Glory,Jonathan Traylor,
6096,2020-08-20,48,Still Don't Know My Name,Labrinth,
6097,2020-08-20,49,Electric Love,BØRNS,
6098,2020-08-21,9,Will You Remember Me?,Pcam,
6099,2020-08-22,48,Put Your Records On,Ritt Momney,
6100,2020-08-24,10,PJ,ppcocaine,
6101,2020-08-24,13,Pain,Nessa Barrett,
6102,2020-08-24,21,Hawái,Maluma,
6103,2020-08-24,23,Muwop (feat. Gucci Mane),Latto,Gucci Mane
6104,2020-08-24,25,Monte Carlo,Remi Wolf,
6105,2020-08-24,28,Chosen Last,Sara Kays,
6106,2020-08-24,30,my future,Billie Eilish,
6107,2020-08-24,39,The Heat,Khamari,
6108,2020-08-24,42,Crying Over You,"The Band CAMINO, Chelsea Cutler",
6109,2020-08-24,49,I Should Probably Go To Bed,Dan + Shay,
6110,2020-08-24,50,Wild (feat. Gary Clark Jr.),John Legend,Gary Clark Jr.
6111,2020-08-25,46,Mi Cuarto,Jerry Di,
6112,2020-08-25,48,Drown,"Lecrae, John Legend",
6113,2020-08-26,47,Harlem River Blues,Justin Townes Earle,
6114,2020-08-26,50,My Own Soul’s Warning,The Killers,
6115,2020-08-28,26,Banks,NEEDTOBREATHE,
6116,2020-08-28,34,Surf Swag,Lil Wayne,
6117,2020-08-29,11,Mad at Disney,salem ilese,
6118,2020-08-29,49,Shoes,Lil Wayne,
6119,2020-08-30,47,Douha (Mali Mali),"Disclosure, Fatoumata Diawara",
6120,2020-08-31,1,WAP (feat. Megan Thee Stallion),Cardi B,Megan Thee Stallion
6121,2020-08-31,8,my ex's best friend (with blackbear),Machine Gun Kelly,
6122,2020-08-31,14,Just About Over You,Priscilla Block,
6123,2020-08-31,24,TWIST & TURN (feat. Drake & PARTYNEXTDOOR),Popcaan,Drake & PARTYNEXTDOOR
6124,2020-08-31,25,Smile (with The Weeknd),Juice WRLD,
6125,2020-08-31,46,Things A Man Oughta Know,Lainey Wilson,
6126,2020-08-31,47,blind,ROLE MODEL,
6127,2020-08-31,48,Rags2Riches 2 (feat. Lil Baby),Rod Wave,Lil Baby
6128,2020-09-01,13,Executioner's Tax (Swing of the Axe),Power Trip,
6129,2020-09-01,23,Hai Domo,Cao White,
6130,2020-09-03,40,You Got It,Vedo,
6131,2020-09-03,48,Cowpoke,Colter Wall,
6132,2020-09-04,46,Wrap Me In Plastic - Marcus Layton Radio Edit,CHROMANCE,
6133,2020-09-05,4,Throat Baby (Go Baby),BRS Kash,
6134,2020-09-06,6,Sálvame,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6135,2020-09-06,15,Solo Quédate En Silencio,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6136,2020-09-06,16,Rebelde,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6137,2020-09-06,36,Michelle,Sir Chloe,
6138,2020-09-07,2,Whole Lotta Choppas,Sada Baby,
6139,2020-09-07,4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,"Gunna, Don Toliver & NAV"
6140,2020-09-07,8,Losing You,WONHO,
6141,2020-09-07,15,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Sista Prod, Sarcastic Sounds","Powfu, Alec Benjamin & Rxseboy"
6142,2020-09-07,16,Nuestro Amor,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6143,2020-09-07,24,Midnight Sky,Miley Cyrus,
6144,2020-09-07,26,24 (feat. Lil Baby),Money Man,Lil Baby
6145,2020-09-07,27,Laugh Now Cry Later (feat. Lil Durk),Drake,Lil Durk
6146,2020-09-07,28,7 Summers,Morgan Wallen,
6147,2020-09-07,50,Tip Toe,"Sheff G, Sleepy Hallow",
6148,2020-09-08,13,Este Corazón,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6149,2020-09-08,26,Ser O Parecer,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6150,2020-09-08,28,Un Poco De Tu Amor,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6151,2020-09-09,26,Enséñame,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6152,2020-09-09,33,Aún Hay Algo,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",
6153,2020-09-09,40,ALL GIRLS ARE THE SAME,RØNIN,
6154,2020-09-10,21,This Side of Paradise,Coyote Theory,
6155,2020-09-12,14,Onna Come Up,Lil Eazzyy,
6156,2020-09-12,31,THICK,"DJ Chose, BeatKing",
6157,2020-09-14,1,Lets Link,WhoHeem,
6158,2020-09-14,4,Upside Down,JVKE,
6159,2020-09-14,13,Dynamite,BTS,
6160,2020-09-14,22,BOYFRIEND,HARDY,
6161,2020-09-14,28,People So Stupid,Tom MacDonald,
6162,2020-09-14,45,Super Bounce,"Duckwrth, EARTHGANG",
6163,2020-09-14,48,Lose,NIKI,
6164,2020-09-15,50,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,Blueface
6165,2020-09-16,48,Lemon (feat. Method Man),Conway the Machine,Method Man
6166,2020-09-17,47,Kilby Girl,The Backseat Lovers,
6167,2020-09-18,4,No Wind Resistance!,Kinneret,
6168,2020-09-18,9,The Chicken Wing Beat,Ricky Desktop,
6169,2020-09-18,49,i was all over her,salvia palth,
6170,2020-09-18,50,Jerusalema (feat. Nomcebo Zikode),Master KG,Nomcebo Zikode
6171,2020-09-19,50,冬のはなし,ギヴン,
6172,2020-09-21,3,M to the B,Millie B,
6173,2020-09-21,6,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,"Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada"
6174,2020-09-21,21,Starting Over,Chris Stapleton,
6175,2020-09-21,27,"Memphis, Pt. 2 (feat. NLE Choppa and A$AP Ferg)",AG Club,NLE Choppa and A$AP Ferg
6176,2020-09-21,28,Blastoff (feat. Juice Wrld & Trippie Redd),"Internet Money, Diplo",Juice Wrld & Trippie Redd
6177,2020-09-21,31,Ice Cream (with Selena Gomez),BLACKPINK,
6178,2020-09-21,32,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,"Post Malone, DaBaby & Jack Harlow"
6179,2020-09-21,36,Nightlight,"ILLENIUM, Annika Wells",
6180,2020-09-21,45,Don't Need Time - Remix,"Hotboii, Lil Baby",
6181,2020-09-22,4,F-150,Robyn Ottolini,
6182,2020-09-22,47,Funny Thing,Thundercat,
6183,2020-09-24,35,Pegao / Me Miro y La Mire (TikTok Hit),Omega,
6184,2020-09-26,4,Perfecta en Mis Ojos,Angel Perez,
6185,2020-09-26,49,Pretty Boy,The Neighbourhood,
6186,2020-09-27,43,What You Know Bout Love,Pop Smoke,
6187,2020-09-28,21,King Of The Fall,The Weeknd,
6188,2020-09-28,22,Wolves (feat. Post Malone),Big Sean,Post Malone
6189,2020-09-28,29,Se Te Nota (with Guaynaa),Lele Pons,
6190,2020-09-28,36,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",
6191,2020-09-28,42,concert for aliens,Machine Gun Kelly,
6192,2020-09-28,45,Daylight,"Joji, Diplo",
6193,2020-09-28,46,Battle Belongs,Phil Wickham,
6194,2020-09-28,47,Sofia,Clairo,
